gwas_id
MAP81795552
ROS20940035
ROS20567738
MAP74494179
ROS20399274
ROS20202806
ROS20204114
MAP50103093
MAP50104260
MAP12799845
ROS20260860
ROS20371236
MAP63740337
MAP40401703
MAP14696573
MAP06881437
MAP07117738
ROS20331760
MAP08637647
MAP07142937
ROS20355470
ROS20224208
MAP15286377
ROS20177306
MAP80606718
MAP90021936
ROS20966927
ROS20971294
MAP86037865
ROS20907246
ROS20921794
ROS21001221
MAP87330987
MAP84653463
ROS20995742
ROS21002498
MAP79938680
MAP83001827
MAP82643501
MAP79590228
ROS20972759
ROS20911508
ROS20936223
ROS20954009
ROS20897173
ROS21104719
MAP81874628
MAP89546375
MAP82325110
MAP80592317
MAP84417209
ROS21113576
ROS20959766
ROS20959216
MAP78905055
MAP89968269
MAP79680333
MAP85171938
ROS21103542
ROS20912225
MAP81086436
ROS20986985
MAP88106709
MAP84949680
MAP83984043
MAP81526371
ROS20968235
MAP85925902
MAP87208386
ROS20952377
ROS21104269
MAP89512181
ROS21001195
ROS21001519
MAP83721144
ROS20949570
ROS20973638
ROS21001771
MAP79501267
ROS21002650
ROS20974193
MAP88499289
MAP86880662
ROS20940611
ROS20980187
ROS20950807
MAP79692387
ROS20938117
ROS20898476
ROS21002100
MAP87195990
ROS20281833
ROS20300213
MAP64150173
MAP50410021
MAP09986931
MAP15302308
MAP13380780
MAP14074375
MAP15387421
ROS20207437
MAP64145770
ROS20254290
MAP50103417
MAP64336939
ROS20278324
ROS20282974
ROS20368565
ROS20187204
ROS20276430
ROS20380831
MAP09508427
ROS20261901
MAP12317427
MAP50101361
MAP40071481
ROS20254326
MAP39989287
ROS21293107
MAP15373321
ROS20254740
ROS20191566
ROS20173104
ROS20248206
ROS20208992
ROS21298738
ROS20294342
ROS21400410
ROS20219643
MAP14397423
ROS20201891
ROS20258528
ROS20222990
MAP31813134
MAP39800111
ROS20254164
ROS20265491
MAP80345114
MAP85509528
MAP89445221
ROS20935218
MAP84858308
ROS20946121
MAP89614402
ROS21111718
MAP87942151
MAP15376482
ROS20260734
MAP13346850
MAP64287431
MAP31824173
ROS20297403
ROS20921532
MAP39393581
MAP38618915
MAP38113465
ROS20682204
ROS20964295
ROS20732429
MAP31989791
MAP37865636
ROS20596265
ROS21123050
MAP39125441
ROS20113418
MAP37280555
ROS20769648
MAP33781047
ROS20988167
ROS20973890
MAP38056377
MAP39282539
ROS20934889
MAP36128228
MAP39680713
MAP32863530
MAP34781079
ROS21002074
ROS20610140
ROS20268976
ROS11389397
MAP56751351
MAP63144733
ROS21406920
ROS18932470
MAP50502020
MAP58677906
ROS11605894
MAP50500550
MAP57597479
ROS21408526
ROS11455792
MAP59306274
ROS11699350
MAP55177253
ROS15111013
ROS11436875
MAP51442191
MAP58306828
MAP59618707
ROS21408652
ROS11661126
MAP61389630
ROS11466605
ROS14817724
ROS15470309
MAP55932428
ROS16718942
ROS20120679
MAP55296057
MAP61579172
MAP51129205
ROS11669232
MAP58501637
ROS11659334
MAP52178858
MAP51650969
ROS21108911
ROS20947550
ROS21404450
MAP36773029
MAP36087310
MAP37527863
ROS20551582
MAP37913381
MAP37251992
MAP35847634
ROS20741150
ROS20936061
MAP39541825
MAP37439930
ROS21406768
MAP35079112
ROS21404748
MAP33118460
ROS21123636
ROS20997924
ROS21000054
ROS20902039
MAP32244817
MAP36751041
ROS20923002
ROS20925996
ROS20954847
ROS20927880
MAP36951779
ROS20986435
MAP39484737
MAP37190440
ROS20892128
ROS20779708
MAP37712486
MAP32705437
MAP36997205
MAP36953249
MAP31914288
ROS21104395
ROS20634274
ROS21145740
ROS20153858
MAP61827429
ROS20110221
MAP57978468
ROS15108504
ROS15778868
MAP53533437
ROS15166270
MAP51400993
ROS15780948
ROS11656273
MAP60922329
MAP55820335
MAP58199939
ROS11630679
ROS15436055
MAP60961592
MAP53192752
ROS11444591
ROS11649850
ROS11392518
MAP59150662
MAP53200779
ROS11434729
ROS15857934
ROS20131870
MAP59756266
ROS15178486
ROS21407935
ROS15763627
ROS20162877
ROS20139562
ROS11475462
ROS11651930
ROS20130865
MAP33679954
ROS20976799
ROS20613887
ROS20819999
ROS19621010
MAP17615774
ROS15196848
MAP41357606
MAP41285665
MAP48013463
ROS10100312
MAP46178577
MAP49766153
ROS22540345
MAP46547648
ROS21213589
MAP48399494
ROS10101165
MAP44655449
MAP17974060
MAP17255334
ROS15103261
ROS11241702
ROS10101589
ROS15175325
ROS15161351
MAP30261598
ROS10470809
ROS11258675
MAP30819298
MAP27054288
ROS11446647
ROS10405008
MAP31533749
ROS02495739
ROS10488101
MAP31587865
MAP25974431
MAP27481601
ROS11092291
ROS10233504
ROS10438999
ROS10506864
MAP27865599
ROS21214206
ROS10149161
ROS21171080
MAP47214624
MAP40611041
MAP50100644
MAP47371712
ROS21172545
MAP45984063
MAP46291609
MAP49070444
ROS10101615
ROS21213453
ROS56934056
MAP48451825
MAP42988567
ROS31908032
MAP42433067
ROS10100574
MAP42023091
ROS23538323
MAP45986371
MAP18112988
MAP19429100
ROS10222303
ROS15182748
MAP17233356
ROS11408227
ROS11233086
ROS15196424
ROS11619606
MAP22865387
MAP18455382
ROS11371707
MAP17260313
MAP22644848
ROS11655268
ROS10221262
MAP29306403
ROS11612505
MAP22408684
ROS15706704
ROS21213877
MAP27908391
ROS11159965
MAP25423683
MAP47315778
MAP43191312
MAP42949394
MAP44751386
ROS10100862
ROS10100448
ROS21191624
ROS21402728
ROS10202507
MAP44842532
ROS29481089
ROS10100736
ROS10101741
ROS95939725
ROS11384054
ROS15707133
MAP23892088
MAP29540773
MAP44985334
MAP49676048
MAP41296604
ROS04169712
ROS21153754
ROS07299965
ROS27427687
MAP42387756
ROS21412590
ROS10101039
ROS10100600
ROS88941880
MAP46516939
MAP40622080
MAP44472870
MAP42297641
ROS62937100
ROS10202633
ROS01237015
ROS29803009
MAP47236602
MAP46189516
ROS10100286
ROS53575211
ROS10007374
MAP47652086
ROS10200901
ROS06608444
ROS70760860
ROS11207908
ROS11469504
MAP19325445
MAP27313862
ROS15141429
MAP17413576
ROS10246987
MAP22486606
MAP17827744
MAP23791808
ROS10266369
ROS10284019
ROS10319069
ROS10100998
ROS10205532
MAP30311425
ROS10686233
ROS10102206
ROS21274578
ROS20114009
MAP05102083
MAP68611261
ROS20540417
MAP99110004
ROS10395061
ROS11166252
ROS10298957
MAP50112274
ROS13755811
ROS21000928
MAP30663686
MAP50406633
MAP18301541
MAP50107321
ROS21411585
ROS20170179
ROS20936511
MAP00617643
MAP02188675
ROS18584660
MAP24747976
ROS20254614
ROS21401713
MAP05001777
MAP39721045
MAP02657173
MAP00696418
ROS21274316
MAP02525608
MAP33707641
MAP84483565
MAP04330337
MAP31726180
MAP26938063
ROS21401001
ROS20153984
MAP03971682
ROS20524813
ROS37866777
ROS20455807
ROS20223617
MAP03335936
ROS20472416
MAP06272612
ROS15897112
ROS20433379
MAP90100426
ROS79626445
MAP69187342
ROS20160019
MAP39136480
ROS20293913
ROS20486354
MAP62301938
MAP64635241
ROS21409243
ROS20254588
MAP03430444
MAP72205714
ROS15846869
ROS20504017
ROS20447343
MAP05331374
ROS30544882
ROS20212416
MAP90133029
MAP05375330
MAP04127190
MAP19721447
MAP24951704
ROS20764143
MAP76755449
MAP92023910
MAP68419063
MAP35072859
MAP50100194
MAP73943687
MAP73976154
MAP75169847
ROS21188403
MAP46358797
ROS20537160
ROS21411611
ROS21409081
ROS21274154
MAP44041093
MAP04493359
MAP05522533
MAP23825005
MAP24680888
MAP25837301
MAP25939172
MAP26631069
MAP26637867
MAP72717425
MAP94734696
MAP58458351
MAP63188799
MAP70636113
MAP63357970
MAP68217991
MAP95600557
ROS20968785
MAP85328131
MAP33062311
MAP33321607
MAP33400773
ROS21163364
MAP34524842
MAP35705009
MAP39539033
MAP87555330
MAP43119512
MAP43536587
MAP44952317
MAP46246604
MAP63986591
MAP65685223
MAP66069855
ROS20583594
MAP72841884
MAP84732827
MAP85036828
MAP85980779
MAP66233829
ROS20594407
ROS21411747
ROS20197652
ROS21274442
ROS20522343
ROS20503840
ROS20109020
ROS20266406
ROS37874781
MAP65933570
MAP13485298
ROS20120255
MAP32959281
MAP33084399
MAP40530379
ROS20501668
ROS20534423
MAP47955338
MAP48192539
MAP49452862
MAP50102538
MAP50102790
MAP50106442
MAP50108462
MAP50408527
MAP56214739
MAP56416937
MAP56629174
ROS34779151
MAP75833578
MAP76137867
MAP78331049
MAP84248280
MAP86767530
MAP86947750
MAP40600002
MAP40880222
ROS20544321
ROS20257937
MAP86177506
MAP01797756
MAP03227207
MAP06769734
MAP06804844
MAP07265221
MAP08390339
MAP08604620
MAP13666711
MAP16446147
MAP18740882
MAP18942080
MAP26929170
MAP27242962
MAP28875005
MAP29067201
MAP29629849
ROS20901448
MAP79411152
MAP78410089
MAP80930779
ROS21000342
ROS20261613
MAP77631046
MAP77273914
MAP91525115
MAP81504393
MAP60725338
MAP99693576
ROS20235373
MAP71592202
MAP70153803
MAP65952361
MAP71537723
MAP98388248
MAP92427316
MAP60248664
ROS20279627
MAP94974890
MAP89811231
MAP93493992
MAP75675336
MAP63698192
ROS20674902
MAP84945776
MAP65736039
MAP77868579
MAP95723689
MAP49590907
MAP50100356
MAP50500000
MAP50500424
MAP50502606
MAP52322864
ROS20752487
MAP54571041
ROS20962563
MAP63649283
ROS20570409
MAP41265021
MAP77689940
MAP53356828
MAP60370977
MAP73177635
ROS21001357
MAP34108468
MAP50400259
MAP97478169
MAP02136155
MAP46808242
MAP54519335
MAP96189273
MAP63874408
MAP47520485
MAP50103679
MAP50108598
MAP50300246
MAP50304024
MAP50405592
MAP50406769
MAP52018573
MAP52940446
MAP65214844
MAP04981936
MAP14452889
MAP23634846
MAP88038410
ROS20283691
MAP24644776
MAP67725478
MAP51864085
MAP50109503
MAP58171603
MAP50400411
MAP50502282
MAP50402279
MAP30257786
ROS20110807
MAP49643021
MAP29278716
MAP52298793
MAP36379885
MAP40510997
MAP35170130
MAP39236493
MAP37997363
MAP50302130
ROS21411873
MAP50401840
ROS10539331
MAP50106280
MAP50402855
ROS10218177
ROS10866165
MAP50108048
MAP50408077
ROS10415168
ROS10538326
MAP50106866
ROS10216869
MAP82478522
MAP48748345
MAP52731249
ROS11205014
MAP53422197
ROS20205705
ROS20153010
MAP15690969
MAP58331153
MAP50403158
ROS20218890
MAP31504924
MAP50408239
MAP12788806
MAP31728786
MAP37914710
MAP57311163
ROS10406301
ROS10675906
MAP50300796
ROS10315029
ROS10551157
ROS10916128
MAP50300660
MAP50303307
ROS21412040
MAP50301701
MAP51903261
MAP55392868
MAP58143217
ROS20968361
MAP98096223
MAP58203880
MAP81455345
ROS97411796
ROS20695263
MAP77790442
MAP78005770
MAP78452313
MAP79462793
MAP44019405
MAP80204332
MAP81403249
MAP02673641
ROS43596435
MAP91949579
MAP81783210
MAP86127970
MAP82455953
MAP82617423
MAP85584353
MAP86274610
MAP50402143
MAP50304998
MAP10093562
ROS20207013
MAP52957571
MAP40385646
MAP55025694
MAP50401390
MAP23004922
MAP35592862
MAP50199993
MAP08891975
ROS11198390
ROS11183735
ROS11240247
ROS10577337
ROS10394182
ROS10509637
MAP50105301
ROS10473384
MAP50400673
MAP50404037
ROS11045988
ROS10248033
MAP50407486
ROS11259428
MAP62985554
MAP14726154
MAP19460005
MAP19785885
MAP24219409
MAP26671823
MAP34326260
MAP35299510
MAP65384603
MAP75990666
MAP92928376
MAP44299049
MAP44951690
ROS20938081
MAP50107619
MAP71558084
MAP50302842
MAP75262623
ROS48319614
MAP50402981
MAP80368783
MAP80790863
MAP51791453
MAP53727207
MAP57442623
MAP38606123
MAP80487613
MAP58531593
MAP33332646
MAP62574447
ROS20928345
MAP65309742
MAP65925304
MAP65990079
MAP66394957
MAP67429065
ROS21193770
MAP83164399
ROS32666549
ROS10484873
ROS20906231
MAP54324848
MAP53355949
MAP37617978
MAP00285563
MAP45514725
MAP13464351
MAP13747771
MAP05218242
MAP21362537
MAP54572768
MAP24073245
MAP45122535
MAP32383679
ROS10248169
MAP13447030
MAP33501827
MAP24141372
MAP18611216
MAP50101235
MAP50410445
MAP37759927
MAP50400961
MAP27083391
MAP45627085
MAP23993132
MAP50108912
MAP04767750
MAP50409956
MAP50406345
MAP18920002
MAP08682642
MAP17705889
ROS10228075
MAP58014515
ROS11120276
MAP50303019
MAP50406183
ROS11322762
MAP50404451
MAP50401426
ROS10580684
ROS11082005
ROS10245134
ROS10263208
MAP50408103
MAP50300534
ROS10479506
MAP50109053
MAP50402305
ROS11104122
MAP50104396
ROS10204365
MAP50112436
ROS21412176
ROS11160328
MAP50108336
ROS10430919
MAP44671043
ROS20124619
MAP08536593
MAP50105013
MAP05632732
MAP33006377
MAP50111971
ROS15101241
MAP35458631
MAP35110444
MAP39405962
MAP50401002
ROS10284569
MAP50403284
MAP50405042
MAP50403996
MAP50408653
MAP50402693
ROS11145865
MAP50402729
ROS11349821
ROS11099004
ROS10577887
MAP14184286
ROS11119101
MAP17345449
MAP08337320
ROS21411909
ROS11039282
MAP07311370
MAP76431098
MAP29821047
ROS46757148
MAP50302392
MAP73763467
MAP48697089
MAP92371267
MAP01266704
MAP50109639
ROS21274730
MAP50408491
MAP42063693
MAP50405330
ROS20254452
ROS20701008
